customer_id,order_year,region,sub-category,sales,profit,discount,quantity,is_high_season,is_q1,Art_West,Acc_East,risk_subcat_region,risk_category,risk_product,seasonal_risk,ship_profit_avg,shipping_delay,n_orders,n_products,high_discount,medium_discount,zero_discount,discount_sq,segment_enc,ship_mode_enc,unit_sales,p_margin,discount_efficiency,high_loss_risk,log_sales,high_disc_pct,zero_disc_pct,product_diversity,cust_total_profit,cust_total_sales,cust_n_orders,cust_n_rows,cust_avg_discount,cust_loss_rate,cust_avg_profit,cust_last_year,cust_first_year,cust_high_disc_rate,cust_recency,cust_tenure,cust_avg_margin,cust_has_history,p_last,profit_last,sales_last,margin_trend,sample_weight,segment_client,target,final_pred_profit,meta_pred_profit,blend_pred
BH-11710,2017,South,Binders,8.478,-6.4162,0.7,7,0,2,0,0,29.63371333333333,21.601486245353158,1.236989285714286,34.199155999999995,28.111666967340593,4.0,1,2,2,0,0,0.48999999999999994,0,0.0,1.2111411269412473,-0.7568049577672119,-9.036901408450705,1,2.2489733235453966,1.9999800001999979,0.0,1.9999800001999979,670.5814,5671.577,5.0,16.0,0.1375,0.1875,41.9113375,2016.0,2014.0,0.1875,1.0,3.0,0.11823543942322315,1.0,0.2799999912674654,89.7792,320.64,-1.0368049490346773,2.2489733235453966,2,-1.815158261365205,-6.363862125833182,-6.327712531487202,-6.345787328660192
BH-11710,2017,South,Envelopes,18.336,6.6468,0.2,3,0,1,0,0,24.040434285714287,21.601486245353158,11.2308,20.61075,28.111666967340593,4.0,1,1,0,1,0,0.04000000000000001,0,0.0,6.111979626734577,0.3624998023015913,31.651428571428568,0,2.961968643401182,0.0,0.0,0.9999900000999989,670.5814,5671.577,5.0,16.0,0.1375,0.1875,41.9113375,2016.0,2014.0,0.1875,1.0,3.0,0.11823543942322315,1.0,-0.7568049577672119,-6.4162,8.478,1.119304760068803,2.961968643401182,2,0.6457017004224794,6.367127002990851,6.4116974496127845,6.389412226301818
BH-11710,2017,South,Paper,36.288,12.7008,0.2,7,0,1,0,0,24.954682926829268,21.601486245353158,11.1456,18.921265384615385,28.111666967340593,4.0,1,1,0,1,0,0.04000000000000001,0,0.0,5.183992594296294,0.3499999035494093,60.47999999999999,0,3.6186715590704397,0.0,0.0,0.9999900000999989,670.5814,5671.577,5.0,16.0,0.1375,0.1875,41.9113375,2016.0,2014.0,0.1875,1.0,3.0,0.11823543942322315,1.0,0.3624998023015913,6.6468,18.336,-0.012499898752181993,3.6186715590704397,2,0.5705108760890886,12.892678700911482,12.607107743447754,12.749893222179619
BH-11710,2017,South,Phones,111.984,6.999,0.2,2,0,1,0,0,80.7974987654321,78.02352919254659,3.4995,20.29718888888889,28.111666967340593,4.0,1,1,0,1,0,0.04000000000000001,0,0.0,55.99172004139979,0.062499994418846044,33.32857142857142,0,4.727246215766763,0.0,0.0,0.9999900000999989,670.5814,5671.577,5.0,16.0,0.1375,0.1875,41.9113375,2016.0,2014.0,0.1875,1.0,3.0,0.11823543942322315,1.0,0.3499999035494093,12.7008,36.288,-0.2874999091305632,4.727246215766763,2,-0.6984278160719647,7.976582078590263,6.895043540417693,7.435812809503978
BK-11260,2017,West,Accessories,46.36,15.2988,0.0,4,1,0,0,0,59.686105600000005,78.02352919254659,0.0,48.57306060606061,28.111666967340593,5.0,1,1,0,0,1,0.0,0,0.0,11.589971025072439,0.32999992881796186,1529.8799999999999,0,3.8577779905757503,0.0,0.9999900000999989,0.9999900000999989,-85.21199999999999,590.818,4.0,14.0,0.23571428571428574,0.42857142857142855,-6.086571428571427,2016.0,2014.0,0.2857142857142857,1.0,3.0,-0.14422715380663498,1.0,0.0,0.0,0.0,0.32999992881796186,3.8577779905757503,1,0.45410549252820465,17.35947731871326,15.133730465935573,16.246603892324416
BK-11260,2017,West,Supplies,21.96,6.1488,0.0,2,1,0,0,0,11.888178787878788,21.601486245353158,11.529,-10.164108333333333,28.111666967340593,6.0,1,1,0,0,1,0.0,0,0.0,10.979945100274499,0.2799998724955043,614.88,0,3.133753571451366,0.0,0.9999900000999989,0.9999900000999989,-85.21199999999999,590.818,4.0,14.0,0.23571428571428574,0.42857142857142855,-6.086571428571427,2016.0,2014.0,0.2857142857142857,1.0,3.0,-0.14422715380663498,1.0,0.32999992881796186,15.2988,46.36,-0.050000056322457576,3.133753571451366,1,0.18335799875768574,5.777122810626795,6.224332568380075,6.000727689503435
BM-11140,2017,West,Appliances,356.79,99.9012,0.0,7,0,1,0,0,51.015604225352114,21.601486245353158,20.8977,14.081533333333331,28.111666967340593,4.0,1,1,0,0,1,0.0,0,0.0,50.969927185818314,0.27999999215224664,9990.12,0,5.879946222109427,0.0,0.9999900000999989,0.9999900000999989,-1759.8592999999998,11432.84,3.0,15.0,0.18000000000000002,0.3333333333333333,-117.32395333333332,2016.0,2014.0,0.2,1.0,3.0,-0.15393019568722188,1.0,0.0,0.0,0.0,0.27999999215224664,5.879946222109427,1,0.18335861310635404,110.80377179097911,98.76475876156466,104.7842652762719
BM-11575,2017,Central,Furnishings,24.5,-11.1669,0.6,4,0,0,0,0,-14.859722807017544,9.263670572916666,1.4698250000000002,14.885735555555556,28.111666967340593,4.0,1,2,2,0,0,0.36,1,0.0,6.124984687538282,-0.45579165069728544,-18.30639344262295,1,3.2386784521643803,1.9999800001999979,0.0,1.9999800001999979,146.7766,573.016,3.0,6.0,0.06666666666666667,0.0,24.462766666666667,2016.0,2015.0,0.0,1.0,2.0,0.25614746785172726,1.0,0.0,0.0,0.0,-0.45579165069728544,3.2386784521643803,2,-1.596937335509206,-14.14322105529214,-13.64041302634261,-13.891817040817376
BM-11575,2017,Central,Storage,195.136,-43.9056,0.2,4,0,0,0,0,10.928681981981981,21.601486245353158,4.8784,16.767490625,28.111666967340593,5.0,1,1,0,1,0,0.04000000000000001,1,0.0,48.783878040304906,-0.22499998846958078,-209.07428571428568,1,5.278808296159811,0.0,0.0,0.9999900000999989,146.7766,573.016,3.0,6.0,0.06666666666666667,0.0,24.462766666666667,2016.0,2015.0,0.0,1.0,2.0,0.25614746785172726,1.0,-0.45579165069728544,-11.1669,24.5,0.23079166222770467,5.278808296159811,2,-1.3230335110437244,-47.06078390767144,-49.31806749630737,-48.18942570198941
BM-11575,2017,West,Storage,15.51,3.8775,0.0,1,1,0,0,0,33.1884314516129,21.601486245353158,6.5682,32.24642285714286,31.65822027883397,2.0,1,1,0,0,1,0.0,1,2.0,15.509844901550982,0.24999983881377252,387.75,0,2.8039662579320366,0.0,0.9999900000999989,0.9999900000999989,146.7766,573.016,3.0,6.0,0.06666666666666667,0.0,24.462766666666667,2016.0,2015.0,0.0,1.0,2.0,0.25614746785172726,1.0,-0.22499998846958078,-43.9056,195.136,0.4749998272833533,2.8039662579320366,2,0.034203189234364224,3.4366993464326607,3.5980040584868114,3.5173517024597363
BM-11650,2017,Central,Accessories,143.73,56.0547,0.0,9,1,0,0,0,36.824584,78.02352919254659,34.25565,49.43220579710145,31.65822027883397,2.0,1,1,0,0,1,0.0,1,2.0,15.969982255575271,0.3899999728657919,5605.469999999999,0,4.974869937649514,0.0,0.9999900000999989,0.9999900000999989,261.0908,1610.8110000000001,6.0,15.0,0.11666666666666667,0.06666666666666667,17.406053333333332,2016.0,2014.0,0.06666666666666667,1.0,3.0,0.16208655042654568,1.0,0.0,0.0,0.0,0.3899999728657919,4.974869937649514,2,0.8178963965052033,57.55070173354854,55.45590868468804,56.503305209118295
BM-11650,2017,Central,Binders,914.97,411.7365,0.0,3,0,0,0,0,26.86290752688172,21.601486245353158,54.489749999999994,2.427427272727274,28.111666967340593,4.0,1,1,0,0,1,0.0,1,0.0,304.98898337005545,0.449999995081806,41173.649999999994,0,6.819983613046099,0.0,0.9999900000999989,0.9999900000999989,261.0908,1610.8110000000001,6.0,15.0,0.11666666666666667,0.06666666666666667,17.406053333333332,2016.0,2014.0,0.06666666666666667,1.0,3.0,0.16208655042654568,1.0,0.3899999728657919,56.0547,143.73,0.06000002221601408,6.819983613046099,2,1.227298398917547,418.3663822780041,431.23895492180185,424.802668599903
BM-11650,2017,Central,Envelopes,180.96,81.432,0.0,2,0,0,0,0,33.11799714285714,21.601486245353158,122.148,23.550133333333335,28.111666967340593,4.0,1,1,0,0,1,0.0,1,0.0,90.47954760226199,0.44999997513262735,8143.2,0,5.203786882701803,0.0,0.9999900000999989,0.9999900000999989,261.0908,1610.8110000000001,6.0,15.0,0.11666666666666667,0.06666666666666667,17.406053333333332,2016.0,2014.0,0.06666666666666667,1.0,3.0,0.16208655042654568,1.0,0.449999995081806,411.7365,914.97,-1.9949178642342247e-08,5.203786882701803,2,1.2272982548326066,84.91386836940906,84.73316362115933,84.8235159952842
BM-11650,2017,Central,Furnishings,46.94,19.2454,0.0,1,1,0,0,0,-14.859722807017544,9.263670572916666,43.65505,17.19203076923077,31.65822027883397,2.0,1,1,0,0,1,0.0,1,2.0,46.93953060469395,0.4099999126544711,1924.54,0,3.869950229006238,0.0,0.9999900000999989,0.9999900000999989,261.0908,1610.8110000000001,6.0,15.0,0.11666666666666667,0.06666666666666667,17.406053333333332,2016.0,2014.0,0.06666666666666667,1.0,3.0,0.16208655042654568,1.0,0.44999997513262735,81.432,180.96,-0.04000006247815624,3.869950229006238,2,0.9491260987183185,17.951282515339614,18.018957884237583,17.985120199788597
BM-11650,2017,Central,Paper,14.94,7.3206,0.0,3,0,0,0,0,22.149006214689265,21.601486245353158,4.8804,26.1930328125,28.111666967340593,4.0,1,1,0,0,1,0.0,1,0.0,4.979983400055333,0.4899996720216386,732.06,0,2.768831673362069,0.0,0.9999900000999989,0.9999900000999989,261.0908,1610.8110000000001,6.0,15.0,0.11666666666666667,0.06666666666666667,17.406053333333332,2016.0,2014.0,0.06666666666666667,1.0,3.0,0.16208655042654568,1.0,0.4099999126544711,19.2454,46.94,0.07999975936716747,2.768831673362069,2,1.5272804814606475,7.202265190382781,7.1601349953710045,7.181200092876892
BM-11650,2017,Central,Phones,587.97,158.7519,0.0,3,0,0,0,0,59.09382543859649,78.02352919254659,26.078400000000002,49.81489487179487,28.111666967340593,4.0,1,1,0,0,1,0.0,1,0.0,195.98934670217767,0.26999999540792907,15875.19,0,6.378375248568339,0.0,0.9999900000999989,0.9999900000999989,261.0908,1610.8110000000001,6.0,15.0,0.11666666666666667,0.06666666666666667,17.406053333333332,2016.0,2014.0,0.06666666666666667,1.0,3.0,0.16208655042654568,1.0,0.4899996720216386,7.3206,14.94,-0.2199996766137095,6.378375248568339,2,0.13256242713978694,157.9813344991288,156.98724584599083,157.4842901725598
BM-11650,2017,Central,Storage,530.34,95.4612,0.0,2,0,0,0,0,10.928681981981981,21.601486245353158,209.8631142857143,16.738634615384616,28.111666967340593,4.0,1,1,0,0,1,0.0,1,0.0,265.1686741566292,0.17999999660595098,9546.12,0,6.27540211765478,0.0,0.9999900000999989,0.9999900000999989,261.0908,1610.8110000000001,6.0,15.0,0.11666666666666667,0.06666666666666667,17.406053333333332,2016.0,2014.0,0.06666666666666667,1.0,3.0,0.16208655042654568,1.0,0.26999999540792907,158.7519,587.97,-0.08999999880197809,6.27540211765478,2,-0.2776268345497771,96.20099998487177,103.52832808144422,99.864664033158
BM-11650,2017,East,Accessories,852.62,367.1466,0.0,5,1,1,0,1,64.09643663366337,78.02352919254659,6.5,42.42124889855073,28.20836551724138,3.5,2,2,0,0,2,0.0,1,1.0,170.5236589526821,0.430609879775165,36714.659999999996,0,6.749486129891131,0.0,0.9999950000249999,0.9999950000249999,261.0908,1610.8110000000001,6.0,15.0,0.11666666666666667,0.06666666666666667,17.406053333333332,2016.0,2014.0,0.06666666666666667,1.0,3.0,0.16208655042654568,1.0,0.17999999660595098,95.4612,530.34,0.25060988316921406,6.749486129891131,2,1.0897941978957286,323.7762138113814,321.90459210131195,322.8404029563467
BM-11650,2017,East,Binders,11.464,3.036,0.35,3,2,0,0,0,27.07466575875486,21.601486245353158,3.1197333333333335,5.7197118110236245,28.20836551724138,3.5,2,2,1,0,1,0.24499999999999997,1,1.0,3.8213205955980145,0.26482879899790734,8.433333333333334,0,2.5228444891283925,0.49999750001249993,0.49999750001249993,0.9999950000249999,261.0908,1610.8110000000001,6.0,15.0,0.11666666666666667,0.06666666666666667,17.406053333333332,2016.0,2014.0,0.06666666666666667,1.0,3.0,0.16208655042654568,1.0,0.430609879775165,367.1466,852.62,-0.16578108077725767,2.5228444891283925,2,0.10672043061767672,3.406482705720799,3.1676219465224404,3.2870523261216196
BM-11650,2017,East,Paper,221.92,106.5216,0.0,4,0,1,0,0,23.109079381443298,21.601486245353158,73.69215999999999,23.698375,28.20836551724138,4.0,1,1,0,0,1,0.0,1,1.0,55.47986130034675,0.479999978370585,10652.16,0,5.406812962701336,0.0,0.9999900000999989,0.9999900000999989,261.0908,1610.8110000000001,6.0,15.0,0.11666666666666667,0.06666666666666667,17.406053333333332,2016.0,2014.0,0.06666666666666667,1.0,3.0,0.16208655042654568,1.0,0.26482879899790734,3.036,11.464,0.21517117937267766,5.406812962701336,2,1.4501844005067748,104.7875311535205,106.69406957803272,105.74080036577661
BM-11650,2017,East,Storage,2177.52,631.4808,0.0,12,2,0,0,0,37.538808396946564,21.601486245353158,143.80705,37.946932352941175,28.20836551724138,3.0,1,1,0,0,2,0.0,1,1.0,181.45984878345936,0.2899999986682097,63148.08,0,7.686401026144228,0.0,1.9999800001999979,0.9999900000999989,261.0908,1610.8110000000001,6.0,15.0,0.11666666666666667,0.06666666666666667,17.406053333333332,2016.0,2014.0,0.06666666666666667,1.0,3.0,0.16208655042654568,1.0,0.479999978370585,106.5216,221.92,-0.1899999797023753,7.686401026144228,0,0.23525259651391237,556.723146908552,613.0279406250137,584.8755437667828
BM-11785,2017,South,Accessories,23.08,6.924,0.0,2,0,0,0,0,52.96046031746032,78.02352919254659,3.462,43.45703103448277,28.111666967340593,4.0,1,1,0,0,1,0.0,0,0.0,11.539942300288498,0.29999987001738737,692.4,0,3.1813816204406202,0.0,0.9999900000999989,0.9999900000999989,130.8199,1315.762,9.0,13.0,0.2692307692307692,0.3076923076923077,10.06306923076923,2016.0,2014.0,0.23076923076923078,1.0,3.0,0.09942519924252867,1.0,0.0,0.0,0.0,0.29999987001738737,3.1813816204406202,2,0.2882585413804627,6.460616228934711,6.836347691244301,6.648481960089506
BN-11470,2017,Central,Phones,49.616,4.9616,0.2,2,0,1,0,0,59.09382543859649,78.02352919254659,17.3656,57.77332058823529,28.20836551724138,3.0,1,1,0,1,0,0.04000000000000001,1,1.0,24.807875960620194,0.09999997984521528,23.626666666666665,0,3.924267731844583,0.0,0.0,0.9999900000999989,28.767899999999997,205.0,2.0,4.0,0.2,0.0,7.191974999999999,2015.0,2014.0,0.0,2.0,2.0,0.1403312126667701,1.0,0.0,0.0,0.0,0.09999997984521528,3.924267731844583,2,-0.5770737289432226,5.832608017990304,4.836051709402423,5.334329863696364
BN-11470,2017,West,Storage,10.68,2.8836,0.0,1,1,0,0,0,33.1884314516129,21.601486245353158,5.7672,27.173698214285714,28.20836551724138,2.0,1,1,0,0,1,0.0,1,1.0,10.679893201067989,0.269999747191248,288.36,0,2.457877977400081,0.0,0.9999900000999989,0.9999900000999989,28.767899999999997,205.0,2.0,4.0,0.2,0.0,7.191974999999999,2015.0,2014.0,0.0,2.0,2.0,0.1403312126667701,1.0,0.09999997984521528,4.9616,49.616,0.1699997673460327,2.457877977400081,2,0.13256117979453394,2.6450977868353056,2.6727616085060646,2.6589296976706853
BN-11515,2017,East,Furnishings,114.9,39.066,0.0,5,1,0,0,0,20.256663225806452,9.263670572916666,62.5056,21.44767638888889,28.20836551724138,4.0,1,1,0,0,1,0.0,0,1.0,22.979954040091922,0.33999997040905394,3906.6000000000004,0,4.752727750345706,0.0,0.9999900000999989,0.9999900000999989,298.1441,1331.934,3.0,14.0,0.028571428571428574,0.0,21.296007142857142,2016.0,2014.0,0.0,1.0,3.0,0.2238429965460526,1.0,0.0,0.0,0.0,0.33999997040905394,4.752727750345706,2,0.5117141766309173,40.549095989530414,39.95372419333292,40.251410091431666
BN-11515,2017,West,Art,12.51,3.4953000000000003,0.0,5,2,0,0,0,10.66900241935484,21.601486245353158,2.6721,7.664676785714286,28.111666967340593,4.0,1,2,0,0,2,0.0,0,0.0,2.501994996010008,0.2794002562747752,349.53000000000003,0,2.6034301519721073,0.0,1.9999800001999979,1.9999800001999979,298.1441,1331.934,3.0,14.0,0.028571428571428574,0.0,21.296007142857142,2016.0,2014.0,0.0,1.0,3.0,0.2238429965460526,1.0,0.33999997040905394,39.066,114.9,-0.060599714134278726,2.6034301519721073,2,0.1802813872332627,3.481267327945868,3.4369326883610842,3.4591000081534764
BO-11350,2017,Central,Labels,50.4,23.184,0.0,8,0,0,0,0,11.720711904761904,21.601486245353158,6.804,10.959129411764705,28.111666967340593,4.0,1,1,0,0,1,0.0,1,0.0,6.299992125009844,0.4599999087301768,2318.4,0,3.9396381724611196,0.0,0.9999900000999989,0.9999900000999989,358.37100000000004,1646.298,2.0,3.0,0.06666666666666667,0.0,119.45700000000001,2016.0,2016.0,0.0,1.0,1.0,0.21768294550753908,1.0,0.0,0.0,0.0,0.4599999087301768,3.9396381724611196,2,1.300208087619165,22.8769018588392,22.333529103221142,22.60521548103017
BO-11350,2017,East,Binders,90.58800000000001,-62.532,0.7,9,0,0,0,0,27.07466575875486,21.601486245353158,0.6725000000000012,2.427427272727274,28.111666967340593,5.0,1,2,2,0,0,0.48999999999999994,1,0.0,10.065322149642057,-0.6902900284485771,-88.07323943661972,1,4.517300258731451,1.9999800001999979,0.0,1.9999800001999979,358.37100000000004,1646.298,2.0,3.0,0.06666666666666667,0.0,119.45700000000001,2016.0,2016.0,0.0,1.0,1.0,0.21768294550753908,1.0,0.4599999087301768,23.184,50.4,-1.150289937178754,4.517300258731451,2,-1.7759622301256421,-63.60123750846283,-65.67263832640674,-64.63693791743478
BO-11350,2017,East,Fasteners,8.0,2.8,0.2,2,0,0,0,0,4.268967567567567,21.601486245353158,11.68,2.3116399999999997,28.111666967340593,5.0,1,1,0,1,0,0.04000000000000001,1,0.0,3.9999800000999994,0.34999956250054687,13.33333333333333,0,2.1972245773362196,0.0,0.0,0.9999900000999989,358.37100000000004,1646.298,2.0,3.0,0.06666666666666667,0.0,119.45700000000001,2016.0,2016.0,0.0,1.0,1.0,0.21768294550753908,1.0,-0.6902900284485771,-62.532,90.58800000000001,1.0402895909491239,2.1972245773362196,2,0.5705088503770182,2.61369363943977,2.6057277637258505,2.6097107015828103
BO-11350,2017,East,Furnishings,32.448,7.3008,0.2,2,0,0,0,0,20.256663225806452,9.263670572916666,0.0,14.885735555555556,28.111666967340593,5.0,1,1,0,1,0,0.04000000000000001,1,0.0,16.2239188804056,0.22499993065830537,34.76571428571428,0,3.509991994054264,0.0,0.0,0.9999900000999989,358.37100000000004,1646.298,2.0,3.0,0.06666666666666667,0.0,119.45700000000001,2016.0,2016.0,0.0,1.0,1.0,0.21768294550753908,1.0,0.34999956250054687,2.8,8.0,-0.1249996318422415,3.509991994054264,2,-0.08283234808892118,7.188090939039011,6.836063801366515,7.012077370202762
BO-11350,2017,East,Tables,373.47,-112.041,0.4,5,0,0,0,0,-135.50688297872338,9.263670572916666,39.8368,-17.869571428571426,28.111666967340593,5.0,1,1,1,0,0,0.16000000000000003,1,0.0,74.69385061229879,-0.2999999919672265,-273.27073170731705,1,5.925511692939474,0.9999900000999989,0.0,0.9999900000999989,358.37100000000004,1646.298,2.0,3.0,0.06666666666666667,0.0,119.45700000000001,2016.0,2016.0,0.0,1.0,1.0,0.21768294550753908,1.0,0.22499993065830537,7.3008,32.448,-0.5249999226255319,5.925511692939474,2,-1.4267255131859091,-122.29195761355173,-123.38502072955623,-122.83848917155399
BO-11350,2017,West,Binders,30.96,10.062,0.2,2,0,1,0,0,27.120013865546216,21.601486245353158,-16.93125,8.132984615384617,28.111666967340593,5.0,1,1,0,1,0,0.04000000000000001,1,0.0,15.479922600386997,0.3249998950258737,47.914285714285704,0,3.464485120898074,0.0,0.0,0.9999900000999989,358.37100000000004,1646.298,2.0,3.0,0.06666666666666667,0.0,119.45700000000001,2016.0,2016.0,0.0,1.0,1.0,0.21768294550753908,1.0,-0.2999999919672265,-112.041,373.47,0.6249998869931002,3.464485120898074,2,0.4257420200789599,10.60761175545469,10.369669918931343,10.488640837193017
BO-11350,2017,West,Furnishings,210.58,12.6348,0.0,2,0,1,1,0,25.271010126582276,9.263670572916666,-29.4812,7.911614285714285,28.111666967340593,5.0,1,1,0,0,1,0.0,1,0.0,105.28947355263224,0.059999997150726694,1263.48,0,5.354603177558628,0.0,0.9999900000999989,0.9999900000999989,358.37100000000004,1646.298,2.0,3.0,0.06666666666666667,0.0,119.45700000000001,2016.0,2016.0,0.0,1.0,1.0,0.21768294550753908,1.0,0.3249998950258737,10.062,30.96,-0.264999897875147,5.354603177558628,2,-0.7061132671038617,8.273403490360245,10.56943560894015,9.421419549650198
BO-11350,2017,West,Machines,239.984,38.9974,0.2,2,0,1,0,0,55.844715789473675,78.02352919254659,0.0,2799.984,28.111666967340593,5.0,1,1,0,1,0,0.04000000000000001,1,0.0,119.99140004299979,0.16249999322871553,185.70190476190473,0,5.484730541245245,0.0,0.0,0.9999900000999989,358.37100000000004,1646.298,2.0,3.0,0.06666666666666667,0.0,119.45700000000001,2016.0,2016.0,0.0,1.0,1.0,0.21768294550753908,1.0,0.059999997150726694,12.6348,210.58,0.10249999607798883,5.484730541245245,2,-0.34809710238093144,23.265532018528166,32.61979608635501,27.942664052441586
BO-11425,2017,South,Binders,124.75,57.385,0.0,5,1,0,0,0,29.63371333333333,21.601486245353158,-19.2115,36.00221515151515,28.111666967340593,5.0,1,1,0,0,1,0.0,0,0.0,24.9499501000998,0.4599999631262554,5738.5,0,4.8342958089798485,0.0,0.9999900000999989,0.9999900000999989,2.0672,6.08,1.0,1.0,0.0,0.0,2.0672,2015.0,2015.0,0.0,2.0,1.0,0.33999944079039346,1.0,0.0,0.0,0.0,0.4599999631262554,4.8342958089798485,2,1.3002084879599716,59.12185174953427,57.541561088363885,58.33170641894908
BP-11050,2017,East,Storage,42.76,11.1176,0.0,1,1,0,0,0,37.538808396946564,21.601486245353158,44.4704,-4.803497435897435,31.65822027883397,3.0,1,1,0,0,1,0.0,1,2.0,42.75957240427595,0.259999939195524,1111.76,0,3.7787201581137255,0.0,0.9999900000999989,0.9999900000999989,185.6004,907.36,3.0,4.0,0.25,0.25,46.4001,2016.0,2014.0,0.25,1.0,3.0,0.20454990076100005,1.0,0.0,0.0,0.0,0.259999939195524,3.7787201581137255,2,0.08284884350645996,11.559631781643493,10.811615946334207,11.18562386398885
BP-11050,2017,West,Art,13.9,3.753,0.0,5,0,1,0,0,10.66900241935484,21.601486245353158,2.5854,4.326157575757576,28.111666967340593,4.0,1,1,0,0,1,0.0,1,0.0,2.7799944400111203,0.26999980575553545,375.3,0,2.7013612129514133,0.0,0.9999900000999989,0.9999900000999989,185.6004,907.36,3.0,4.0,0.25,0.25,46.4001,2016.0,2014.0,0.25,1.0,3.0,0.20454990076100005,1.0,0.259999939195524,11.1176,42.76,0.00999986656001145,2.7013612129514133,2,0.13256147409333313,3.8151076053221424,3.7399158397592025,3.7775117225406722
BP-11050,2017,West,Envelopes,19.4,9.312,0.0,5,0,1,0,0,32.86115142857143,21.601486245353158,5.7424,30.86677142857143,28.111666967340593,4.0,1,1,0,0,1,0.0,1,0.0,3.87999224001552,0.47999975257744715,931.1999999999999,0,3.0155349008501706,0.0,0.9999900000999989,0.9999900000999989,185.6004,907.36,3.0,4.0,0.25,0.25,46.4001,2016.0,2014.0,0.25,1.0,3.0,0.20454990076100005,1.0,0.26999980575553545,3.753,13.9,0.2099999468219117,3.0155349008501706,2,1.4501826756863414,9.192515368227085,9.347657349120595,9.27008635867384
BP-11095,2017,Central,Accessories,95.976,-10.7973,0.2,3,1,0,0,0,36.824584,78.02352919254659,5.598599999999999,49.43220579710145,28.20836551724138,3.0,1,1,0,1,0,0.04000000000000001,1,1.0,31.991893360355466,-0.11249998827832079,-51.41571428571428,0,4.574463525208929,0.0,0.0,0.9999900000999989,205.3352,1203.26,7.0,14.0,0.14285714285714285,0.07142857142857142,14.666799999999999,2016.0,2014.0,0.07142857142857142,1.0,3.0,0.17064906860820547,1.0,0.0,0.0,0.0,-0.11249998827832079,4.574463525208929,2,-1.130455440237611,-8.727296500109258,-8.96050230701254,-8.843899403560899
BP-11095,2017,East,Bookcases,287.976,7.1994,0.2,3,1,0,0,0,-33.27593043478261,9.263670572916666,-11.998999999999995,-70.04459999999999,28.111666967340593,5.0,1,1,0,1,0,0.04000000000000001,1,0.0,95.99168002773324,0.024999999131872133,34.28285714285714,0,5.666343639681307,0.0,0.0,0.9999900000999989,205.3352,1203.26,7.0,14.0,0.14285714285714285,0.07142857142857142,14.666799999999999,2016.0,2014.0,0.07142857142857142,1.0,3.0,0.17064906860820547,1.0,-0.11249998827832079,-10.7973,95.976,0.13749998741019293,5.666343639681307,2,-0.8086094153951735,-6.047202539643246,11.05782146087649,2.5053094606166217
BP-11095,2017,East,Phones,829.83,241.1094,0.0,5,2,0,0,0,55.337265734265735,78.02352919254659,126.778425,84.37332888888888,36.79596174496644,0.0,1,2,0,0,2,0.0,1,3.0,165.9656680686639,0.29055276031774263,24110.94,0,6.722425201123727,0.0,1.9999800001999979,1.9999800001999979,205.3352,1203.26,7.0,14.0,0.14285714285714285,0.07142857142857142,14.666799999999999,2016.0,2014.0,0.07142857142857142,1.0,3.0,0.17064906860820547,1.0,0.024999999131872133,7.1994,287.976,0.2655527611858705,6.722425201123727,2,0.23815340978838087,248.22341026827496,244.11580003414156,246.16960515120826
BP-11095,2017,South,Binders,15.57,-11.937,0.7,3,0,0,0,0,29.63371333333333,21.601486245353158,6.1538571428571425,18.533305555555554,31.65822027883397,2.0,1,1,1,0,0,0.48999999999999994,1,2.0,5.189982700057667,-0.7666661742670685,-16.812676056338027,1,2.8075938314384716,0.9999900000999989,0.0,0.9999900000999989,205.3352,1203.26,7.0,14.0,0.14285714285714285,0.07142857142857142,14.666799999999999,2016.0,2014.0,0.07142857142857142,1.0,3.0,0.17064906860820547,1.0,0.29055276031774263,241.1094,829.83,-1.057218934584811,2.8075938314384716,2,-1.8206276260460261,-12.124421933109645,-11.637859952939898,-11.881140943024771
BP-11095,2017,West,Fasteners,9.432,3.0654,0.2,3,0,1,0,0,3.5291722222222224,21.601486245353158,3.8514,5.240166666666666,28.20836551724138,5.0,1,1,0,1,0,0.04000000000000001,1,1.0,3.1439895200349333,0.3249996554286944,14.597142857142856,0,2.344878005184297,0.0,0.0,0.9999900000999989,205.3352,1203.26,7.0,14.0,0.14285714285714285,0.07142857142857142,14.666799999999999,2016.0,2014.0,0.07142857142857142,1.0,3.0,0.17064906860820547,1.0,-0.7666661742670685,-11.937,15.57,1.0916658296957629,2.344878005184297,2,0.425740667924231,3.0002819782871346,3.026437236449682,3.0133596073684084
BP-11155,2017,East,Binders,5.715,-4.7625,0.7,5,0,1,0,0,27.07466575875486,21.601486245353158,1.04775,91.81989,28.111666967340593,4.0,1,1,1,0,0,0.48999999999999994,0,0.0,1.142997714004572,-0.8333318751848204,-6.70774647887324,1,1.904343829975201,0.9999900000999989,0.0,0.9999900000999989,621.148,1624.1860000000001,3.0,8.0,0.025,0.0,77.6435,2016.0,2015.0,0.0,1.0,2.0,0.3824364919877619,1.0,0.0,0.0,0.0,-0.8333318751848204,1.904343829975201,2,-1.8555110429122672,-4.482230472922972,-4.59909510911948,-4.5406627910212265
